,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
4226,US,13185159,R3OSMT6G3ER67Z,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great spare bed,"Have only used it twice so far but it has worked very well in both cases.  It's easy to inflate, deflate and confortable.",4/17/2011
4227,US,50493379,R169LE5FYGBQT,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,"So far, so good!","Since Amazon is now publishing \\""reviews\\"" under products they feel are \\""similar enough\\"" to the actual product you are interested in, let me qualify this review by stating that it is for an Intex Raised Downy Queen Airbed with Built-in Electric Pump, and not for their whole product line nor anyone else's \\""similar\\"" product.<br /><br />This mattress is surprisingly comfortable.  It needs to be thoroughly inflated to avoid the \\""hammock effect\\"" common to air mattresses, but once inflated it is comfortable.  The reason I took off one star is that it does leak a bit.  We only used it for about a week this first time, but every morning it was a bit down and we needed to add air for the next night.  The air pump works very well, so as long as it doesn't leak any more than this, it's doable.<br /><br />Another thing that's not so good is that fitted queen sheets will not stay on the bed.  Just one time of rolling over, even with conscious care, and the sheets are off the edge and up onto the bed.  Maybe if some clever user has figured out a fix for this they could post it here as a comment?  Please?  We used a regular mattress pad under the sheet and that seemed to help a bit, but the sheets still never stayed on overnight.  The sides are just too slick and slippery.  The manufacturer could have added some sort of ridge around the thing to grab the sheets, perhaps.<br /><br />Bottom line:  For an occasional bed, it is comfortable and if it doesn't leak any more than it does now, it is worth the money.<br /><br />Four Months Later Update:<br /><br />After not being at this house for three months we kind of expected to come back to a deflated bed.  NOT!  It was standing tall, seemed to have lost no air at all, and has been serving us well for another month now.  We moved it into another room and have been using it as a guest bed for all sizes of guests and have received no complaints.<br /><br />Update!  It is April, 2014, and we're still using this air bed when our granddaughters come over (often) and it still works great.  It does leak down a bit overnight, but a moment or two of running the pump is all it takes to bring it back.  It never leaks down enough overnight to cause any discomfort to whomever is using the bed.  Great product!rs come over (often) and it still works great.  It does leak down a bit overnight, but a moment or two of running the pump is all it takes to bring it back.  It never leaks down enough overnight to cause any discomfort to whomever is using the bed.  Great product!",4/16/2011
4228,US,36331336,R3GILJT36L71W6,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,VERY DISAPOINTED,I AM VERY DISAPOINTED. I PURCHASED THIS INTEX AIRBED FOR MY BROTHER IN NOVEMBER AND HE ONLY USED IT TWO MONTHS AND THE SEAMS AT THE CHANNELS BUSTED.,4/15/2011
4229,US,16100774,R1P7XZMXOPXAQ0,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Great,Actually holds a decent amount of air for 2 nights in a row. Every 3rd night of using it we had to add more air but its really easy considering all you have to do is plug it into an outlet for a few seconds.<br /><br />I might add that we added a foam top to the airbed for extra comfort. So I can not vouch for the comfort sans foam top.,4/14/2011
4230,US,46174651,R1LAAADNJ9RU30,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,This product does not have any warranty or service program.,"The third day my guests used this new airbed, something inside broke and one side elevated while the other lowered. The next night a second break occurred. Unfortunately, the month that we had to return the now completely unusable airbed to Amazon had lapsed. Intex responded \\""Regrettably that product does not have any warranty or service program. Any exchange would come from the retailer in accordance to their policy.\\""",4/11/2011
4231,US,29351363,R2W6LP1QK32YHJ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,intex raised downy queen airbed w/ elec. pump,"We just loved this airbed for company. It never had to be refilled in seven days. Compact, easy to set up and take down. Highly recommend!",4/11/2011
4232,US,12329964,RHS64WC2HD7JW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Intex Raised Airbed,"I bought this airbed for visitors from out of state.  They were very comfortable sleeping on it.  It is great as it is a raised bed so you don't have to get down on the floor and get in it, which is helpful for those of us over 50.  Also, the pump is in the bed so it makes it easier to take places.  For the price, I would highly recommend this airbed for anyone who needs it!",4/11/2011
4233,US,46578446,R1Y3EHJRLXE2AY,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great air bed,"This bed has worked out really well.  So good in fact we are leaving it up all of the time! Love the easy fill feature, just turn the dial and flip the switch.  Great buy.",4/10/2011
4234,US,28133136,R2DPUWCLOX7JMM,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Amazingly comfortable,We bought this air mattress about a year ago to use on family camping trips and for when we need to have an occasional overnight guest.  We have a different air mattress that we had used in the past and my husband and I would find ourselves rolling into eachother in the middle of the half empty mattress in the middle of the night.  This is not a problem with this mattress!  It holds the air wonderfully!  It is easy to pump up and easy to deflate.  Super comfortable and does not deflate - even after several days in a tent!,4/9/2011
4235,US,25656071,R3ERMOMVQTHLBG,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,gREAT DEAL,"Had this for 2 months, haven't had to add any air as of yet, I have a bad back and its better than most expensive beds I've ever had, lets hope it stands the test of time. so far...so good!",4/8/2011
4236,US,47202054,R2ANDKERRZJSW1,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,1,1,N,Y,"Not bad, not great",Every two days I need to turn on the pump for a few seconds because it does lose air.  No big deal.  It is big and very comfortable and worth the price.,4/8/2011
4237,US,17200297,ROQPAXBRVQ34D,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Missing the key feature,"The built-in pump is very nice; it inflates the bed quickly. The bed is comfortable.<br /><br />However, an air bed should - above all - hold air. This one doesn't. It is noticeably softer after about 2-3 hours.<br /><br />I can easily reach over and flip the switch to pump it up some more, but it would be nice if it at least held air for the whole night.",4/7/2011
4238,US,15319839,R31XQR2OU56UWH,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,Y,"Poor Construction, Poorer Service",Product was defective (or otherwise poorly constructed) and manufacturer would not stand behind it.  The stitching in the mattress gave way and a large bubble formed on the top of the mattress--an obvious manufacturing defect--after Amazon's 30 day return policy had expired.  The manufacturer would not stand behind their product and provided unsatisfactory customer service.  I will not buy an Intex product again.,4/7/2011
4239,US,35002449,R2TN91RAMSRMCU,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,Y,good at first,"at first we thought the bed was losing air then discovered it was stretching from a full size to queen size (we bought the queen size)after the inital stretch it was an exelent bed for about a month and a half and then one day there was a drastic pressure change due to weather and one of the inner seems came undone and there is a large lump that goes the length of the bed, we were careful not to overfill the bed and followwed the care instructions, Amazon doesn't accept returns after 30 days (convient that it happened 2 weeks after that date) and Intex refuses to do anything about airbed the rep actually hung up on us. To you that purchase this bed as a semi long term solution like us We say BEWARE",4/7/2011
4240,US,11760871,R51Y2BA9Q4LMB,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,N,Works great...when it works.,"I had gotten this guy on sale for about $35 to use as my main bed for a while. Haven't seen it at that price anywhere since. For the money, it was wonderful. It's no comparison to a modern $2000 bed of course, but I had no problems using it for the few months that I had it. I never had any leaks, but the top of the bed started to bubble early on. The ribbed part that you sleep on is held on to the bed with glue or something, and mine started coming up. It was no problem at first, but after a while the bubble was about 1.5 feet tall and took up half the bed. I had to give up on it when I couldn't lay down without rolling off the side. Intex has no manufacturer's warranty, so your only recourse is whatever the dealer return policy offers.    So for >$40 I got a fair to decent bed for a few months. Good deal, but don't expect miracles.",4/6/2011
4241,US,51144062,R3IPUTM5U9C2GO,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,great for guests,"I bought this because I have no guest room but like to have guests visit.  The usual air mattresses just don't seem very hospitable.  I have only used this once, but I was happy with how it provided my guest with a comfortable bed.  I don't know if this would serve as a full time bed, but I think this works great for an occasional guest.",4/5/2011
4242,US,13244855,R19JU9J84NS8PX,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,1,1,N,Y,Better than expected!,"I read the reviews prior to ordering this air-bed so my expectation was set for me to be happy with the purchase.  What I did not expect was to be soooooo happy!  I purchased the item solely for convenience and out of necessity as I was relocating and starting from scratch without any furniture.  My thought was, it will be a mattress better than the floor!      Turns out, this is actually better to sleep on than my previous box spring and mattress!  The bed holds the air and stays firm, now for a solid two weeks.  Since I don't have any other furniture yet, I not only sleep on the bed but sit on it too, which is why I am amazed that it holds the air so well.    I like the convenience, I took it out of the box, plugged it in and in a few short minutes had a bed that looks like a real bed!  In fact, it reminds me of a water bed with just a bit of slight air movement.  I threw on queen size sheets no problem at all and a queen size comforter and one would never know this is an air mattress.    I am so pleased that to solve my immediate furniture or lack of furniture dilemma, I just ordered the full size bed, convert to a sofa/recliner air product and only hope I am half as happy with that purchase as I am with this purchase!",4/5/2011
4243,US,37887605,R2MRCNJT54WK73,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Very Nice!!,"Purchased this Intex air mattress to replace our very old bed.(a hand-me-down 20yr old Serta) The Intex air bed is very comfortable to sleep on. The minute UPS dropped it off, we opened it up and tested it out. Very simple instructions. You just unfold and plug in! The bed inflated in about 3 minutes. The pump wasnt as loud as I expected. Sounds a little bit like a hand-held vacuum.  We put a cloth mattress cover on and a queen sheet(fit perfectly), layed down and was suprised at the comfort. We then deflated it, folded it, up and it EASILY went back into the canvas bag. Deflated it doesnt weigh much so don't worry about toting it around.  I would say it weighs 20 lbs maybe.      Later at bed time we inflated and layed down. We found out that the part where the pump is- is the head of the bed!! If you lay on the other end, for some reason it slowly loses air!! After realizing this, everything was perfect. We slept for 8 hours and didnt lose anymore air.  I am pleased with this bed and I would recommend it to friends.     Instructions say it holds 600lbs and since the combined weight of us is around 400 so I can say it is very sturdy. Since its raised 22 inches, the bed is very easy for my 6'1 husband to get in and out of.  The \\""flocked top\\"" is like a pressed velvet. Personally I wouldnt want to lay on it without a sheet, but it is soft. I was also worried that the bed would smell 'plastic-y' it did not. Pump cord isnt as long as expected but that wasn't a problem. It takes a bit of force to get the cord back in the storage comartment-it needs to be a little bigger! You need to roll the cord up small for it to fit well. One more thing:  The instructions tell you how to use a manual pump instead of the built in one, in case of electricity loss. Thats a big plus!     This bed is so comfy and looks JUST like it does in the pictures!",4/5/2011
4244,US,43601878,R380O49YZB5LI3,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,Great Air Mattress!,"I was a little hesitant to buy an air mattress but we needed one for our guests.  This airbed was great, comfortable, especially with a down mattress topper on it.  It fills up very quickly and deflates just as quick.  The reason that I gave it 4 stars, is you have to add a little bit of air every other night so that you don't sink/roll into the middle of the bed, Our guests like a firm bed, so they put a little air in it every night before bed.  All in all, it was a great experience for our first airbed purchase, pleasantly surprised.  P.S. it sets very high off the ground, almost like a real bed and deep pocket sheets fit it great!",4/3/2011
4245,US,46302140,R2HJGVX5ZR2C1U,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,Y,Bed Deflated on the First Night,"At first blush, the bed seemed to be really nice - very firm, easy to inflate and it sits nice & high off the floor.  However, it didn't make it through the first night without deflating.  I am currently working with Intex to see if I can get a replacement as the return period for Amazon had expired (we didn't use it right away - our guests used it two months after we first purchased it and gave it a test inflate).  Waiting to hear back from Intex.",4/3/2011
4246,US,23156890,RHZN9O8TVMLXB,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,5,6,N,Y,Disappointed,"I brought two \\""Intex Raised Downy Queen Airbed with Built-in Electric Pump\\"" in February, 2011. Unfortunately, they all burst from the low to high seams. One is in a week, the other one was in a month. Now we sleep like falling in a \\""valley\\"". I feel neck pain in the morning.  The size of the bed wasn't true, actually it is \\""Double\\"" size.  The built-in electric pump is good, fast and convenient.",4/1/2011
4247,US,44846573,R1P47HUJ5BCEZ2,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,"Decent price, but you get what you paid for.","Purchased a Intex Raised Downy Queen in January 2011. In March the air mattress IBeam Seams popped. Instead of keeping the air channeled in the bed, three of the seams turned into a large bulge in the bed. Now its only $60 for the bed so its not much to replace, but a bit of a let down from the manufactures stance on this product and how they provide support. I contacted the company to ask and see if there was something that could be done to fix this, but received no response.",3/30/2011
4248,US,41547728,R39XVD5TSBI7R0,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,3,3,N,Y,Lasted 1 Month....Don't Waste Your $$$,"Worked fine for about 1 month.  Soon after that the \\""seams\\"" on the sides that seperate the areas of the airbed started to \\""pop\\"" out.  This week, I found a small hole in the back end of airbed which has gotten increasingly larger.  The repair patches DO NOT WORK.  The airbed is WORTHLESS!!          BEWARE OF INTEX!!  Now, I will need to spend double the money for a BETTER QUALITY REPLACEMENT ;{",3/30/2011
4249,US,17058887,R288F6YUKI4QZM,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,NIce product for the MOney,So far so good. Comfortable.  Not sure how long it will last but this product was a great deal and I am very satisfied.,3/28/2011
4250,US,48167834,R2U31XIC7JGUW0,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great Value and wow talk about padded,"Nice internal electric pump, cord tucks away nicely, absolutely huge mattress, lots of air, great portable bed, if you were to add a memory foam mattress topper to it, you could sleep for days.  Very durable construction.  I highly recommend this for the price.",3/28/2011
4251,US,52213338,R2TIBHQDVOS6AC,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,1,1,N,Y,Lost air :(,"Pros: Great size, easy to use, cheap, easy to take on vacation<br /><br />Cons: deflates overnight (not completely but enough to sag in the middle where you are laying). You have to turn pump on in middle of night to keep bed firm.<br /><br />I slept fine on this bed but my poor husband who has had back surgery tossed all night. I would reccomend this for short vacations and young adults or children.",3/26/2011
4252,US,33850496,R16MJUCS0VNWMU,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,great mattress for the price,"i had to use this mattress when i was 8 months pregnant while staying at my sisters for Christmas...and I actually got sleep! We ordered this specifically for that trip, and b/c I was pregnant and it was too hard getting up out of a traditional floor air mattress. I was able to sleep (for being 8 months preggers) and get up to use the bathroom w/ease. :) I love the built in electrical pump, and for the most part..it's pretty quiet.",3/25/2011
4253,US,29678725,R277TZVBDLNRSD,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,2,N,N,raised downy queen airbed with built-in electric pump,"I hate this product and I hate Intex!! I bought this bed and was told I had a 30 day guarantee on it.  After 10 days it started popping and popping and popping! it lost all of it's internal supports.    Intex would not give me a refund stating that I \\""didn't buy the bed from their store\\""????????  What does that mean? It's on Amazon and as soon as you click on it and decide to buy it, it goes over to the Intex home page!!    My recommendation to you:   Don't be a sucker!! Buy something else from another company!!   I will NEVER deal with Intex again!![[ASIN:B000M0MJU2 Intex Raised Downy Queen Airbed with Built-in Electric Pump]]",3/24/2011
4254,US,28855844,R3IQX1E3203W9T,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,0,0,N,N,If you need this bed for a night or two it could be good choice for you ... but ...,"While in use it was comfortable, however after two weeks  bed exploded and left a huge hole in the seam :( I am very disappointed ...",3/23/2011
4255,US,15100475,R36UU99GPEGLJW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Excellent guest/travelling bed.,"I bought this bed as a replacement for a 4 year old aerobed with a broken built-in pump. My primary use is for visiting company, but also to bring along on road trips.  I have to say I'm impressed with this bed so far.  The built-in pump is very well designed with a long cord that my old aerobed lacked, which means I don't have to carry an extension cord.  The material the bed is made from feels thick and durable and is of a similar weight to the aerobed it is replacing.    I blew this up and slept on it the first night I got it, to ensure that there were no leaks and that it would be comfortable for my guests.  To my surprise, the bed was very comfortable - even when comparing to my memory foam mattress - and I woke feeling well rested.  The height is great for ease of getting into/out of bed, and the felted top provides grip to keep the sheets on, even if your guest is prone to tossing/turning.  I've since used the mattress on a road trip and it really does provide a comfortable night's rest.  I would recommend that you always put something under the air mattress when on hard floors - I use 2 old yoga mats - to prevent tiny, impossible to locate leaks from forming.    I can't speak to the longevity of this product as I have only had it a short while, but for less than half of a comparable aerobed...and what appears to be comparable quality, I am quite satisfied with my purchase.",3/21/2011
4256,US,13672850,R1RQ9Z0MTPI3AP,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,So far so good,"We bought this bed to use when my adult kids come to visit.  When we first got it we inflated and deflated it several times, we left it inflated for about a week, it didn't lose any air.  My kids told me it was very comfortable to sleep on.  So I am satisfied with my purchase.",3/21/2011
4257,US,26497638,RQEXAMDKOG121,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,most comfortable airbed I ever slept on,"This is the most comfortable airbed I ever slept on.  In the past, I have tried several, and have slept on them for long durations.  There have been airbeds that seem like they will last longer than this one, but they were not comfortable at all compared to this one.  It does stretch a bit where your laying after a while, which is probably what makes it so comfortable, but I am not sure how long it will last because of it.  If it is for a guest sleeping on it for a week or two, I would highly recommend it.  They wont want to wake up.",3/19/2011
4258,US,31654892,R1YUW8PP11UVAN,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Great airbed,Bought this for the inlaws but decided to have them sleep on my bed and I slept on this.  I love it!  I have never bought or ever been on an air bed.  This works great and I have been using it for a few months now.  It does deflate a bit over 4 nights of use but not much...nothing the pump won't fix in 5 seconds!  I prefer it a little deflated instead of firm.,3/16/2011
4259,US,14830470,R3EW0UYBPPJEKW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Dips in the middle,"Just got this bed. Is a bit smaller than last \\""queen\\"" bed I had.  It has a noticable \\""dip\\"" in the middle.  Not sure about Intex beds.  They seem to be very fragile. This one is also much lighter than my last Intex, it moves, or slides on the floor.",3/16/2011
4260,US,53061854,R2RNHOY1A3N4XM,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Averaging more than one leak each time it used,This air bed develops a new leak each and every time it is used. Most air beds have quality problems but this model is in a class by itself! Do not buy and expect it to work.,3/15/2011
4261,US,47723433,R20N8YR5ML1AYC,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,1,1,N,Y,Great for a Airbed,"It holds air just fine.  I know the first week or so we were putting in air and letting air out to find the most comfortable firmness. As well as trying to flatten out the rounded edges that seem to make you feel like you are rolling to the middle.  After adjusting the air and sleeping on the edges we are comfortable now. Maybe we are just used to it or it has evened out.    We have used this a everyday bed for 2 months and we just purchased the second one for our guest bed.  My MAIN suggestion is to put a memory foam pad (1 1/2 to 2 inches)on.  This helps not only with comfort but reduces any movement by anyone sleeping with you.  Also, if you don't use some kind of topper/pad it will be hard to use regular sheets (we use king sheets).  We put the fitted sheet around the pad and stuff the sheet and blankets between the pad and bed. Of course they sell sheets for this bed too.  A King size comforter looks the best because it covers the bed at the foot and most of the sides.    If your are looking for a airbed that is just like a bed this isn't it.  I don't think that is even available. For an airbed, it is very comfortable. If your need is everyday or guest I think you will be happy for the price and the quality.  I know we have for 2 months.",3/15/2011
4262,US,51976617,R1Y8KX76PVHS4E,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,First 3 night camping review,I ordered this air mattress for a camping trip we just took so my review is based on 3 nights of usage. Setup is a breeze and had all of our other camping buddies envious. The pump is built into the mattress and the plug comes out of a small pocket next to the pump so you can tuck it right back in after it is pumped which is nice because nothing is protruding or dangling so nothing else to keep track of. The bed inflated easily. My wife and I slept on it and our 2 small children ended up making their way on the bed during the night. We slept just fine. I should have added air the second night. It definitely lost some air and we were pretty uncomfortable the second night. I added air (which I said is really easy just plug it in and flip the button) for the third night and we slept pretty comfortably. So to some it up...It worked for us but needed to have a little boost of air each day. I don't know how some people are stating they used them for months at a time without adding air. I think that is impossible for any air mattress.,3/15/2011
4263,US,25346010,R3H40C7JNDP14N,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Love it!,"This bed fills quickly and quietly! It doesn't even feel like an air bed! Perfect for the wife and Myself on weekends! Great buy, even more so for the price!!! Couldn't be happier!!!",3/13/2011
4264,US,32741273,RAP8QRMYAC05S,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Quality is Great,"We ordered this for company when they do come...but I am considering letting them have our bed and my hubby and I will sleep on this bed...as you can make the bed soft or firm...nice height, you don't have to roll off to stand up...very big plus!",3/10/2011
4265,US,50499669,R4JDZE01MP3TV,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,Y,good for the money,"way better deal for the money than another, much higher priced (Aerobed) inflatable mattress that i had before.  this one will leak out some air over a couple of nights.  i like it inflated to the max for support, so maybe it's just a bit too much for it.  it inflates very easily and quickly.  very comfortable sleeping on it.  i'll certainly be keeping it and using it frequently in the spare bedroom.  the old, expensive Aerobed had to be replaced once and the second one leaked just as bad as the first and neither would hold air overnight!",3/9/2011
4266,US,49214509,R31YKHZZ09UQDW,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,2,1,1,N,Y,Disappointed,It was fine while it lasted...which was less than four months.  It then sprung a huge bump which made it impossible to sleep on.,3/9/2011
4267,US,11407097,RWGYKW4ONMRZ,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,5,5,N,Y,Horrible Item it didn't last for 3 months,"This is a horrible item.  It doesn't last for 3 months.  I tried to call the manufacture company and they said that the air beds don't have a warranty.  So if your airbed is defective or it didn't last for 3 months like mine, you have no choice but to through it in the trash.  Don't waste you money on this airbed.  it is too good to be true.  The air bump is already not working, and the bed is not straight any more.  I can't sleep on it.  I feel that is someone is sleeping beside me.  It is garbage don't buy.  I couldn't fine less the one star to give it to this useless product.",3/7/2011
4268,US,47597866,R5AAKWC0NN7A1,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,Perfect Guest bed,"Since we don't have a guest room, our office has to double as one when guests are in town.  This airbed really does the trick.  It's easy to set up, and deflating it is just as easy.  I like how you can adjust the firmness.  My husband and I were really surprised at how tall it is!  It really does look like a real bed.  Great for the price!  The pump was included, too!",3/5/2011
4269,US,17427976,R19WHIDTWVURTP,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,3,0,0,N,Y,Queen size? More like princess size.,"The mattress seems well made, good quality materials, inflates easily and rapidly...but is 54\\"" wide (full size) rather than the advertised 60\\"" width. The Intex box says it's queen size, but the product is not.",3/5/2011
4270,US,23258635,R2R49SWX6W589K,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,4,0,0,N,N,easy,"bought this for fast set up if unexpected visitors should drop buy. i inflated it a week before i got company to see how much air would be lost. no loss was observed. after the guests left i kept it for another 2 weeks. by then i noticed that the bed had become slightly softer. the set up of this product is easy and fast, i appreciate the small hidden box in the mattress for the built in pump and cord, the height is ideal for elderly or people with knee problems.",3/5/2011
4271,US,12691900,R2CJHX7VKUKPFN,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,1,1,1,N,Y,Lasted 8 nights!,"I ordered this bed the end of Nov. 2010, and shipped it to OK, to sleep on when visiting my mother in a retirement home, and for other visiting family. It was not opened and inflated until the end of Jan. 2011 for another relative who slept on it 3 nights. Another family member came 5 days before I arrived the end of Feb. and slept on it 3 nights.Each said that the air started seeping out within 2 days. I pumped it up when I came and it did the same with me. I turned on the pump for the second time and it was dead. I called Intel and their recording said to contact who you bought it from. There is not a way on Amazon to contact anyone and I can't get a refund since it was 30 days after purchase. This really sours me from purchasing from Amazon when you know you can't use the product immediately. It's wrong for my mom to have lost the money without a \\""human\\"" contact that would hopefully do the right thing and rectify the problem. Guess I have to find a way to dispose of it!",3/4/2011
4272,US,14601059,RF04YUTR1M3LA,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,"Extremely pleased, no negatives","Had the in-laws in for a long weekend; inflated and deflated for several days straight with two adults sleeping on it - never had a single problem. Pump works great, sounds like an air pump. Inflates and deflates in a few minutes, definitely did not take very long. The raised bed was Great, especially the parents were the ones sleeping on it. They actually went home and bought one for themselves.  Nothing bad to say about it, especially for $60.",3/4/2011
4273,US,47564289,R2W07YIQB5T2ON,B000M0MJU2,805416447,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22""",Outdoors,5,0,0,N,Y,So far so Good!!!!,"i purchased the bed on Feb 2, 2011, because of all the positive reviews.  of course there are some bad reviews out there, but far more positive reviews about the Intex queen airbed.  At the moment i am completely satisfied with my purchase. the reason i say at the moment, is because my bed is pretty new, and i want to see how it holds up for the long run.   we purchased the bed more my lovely mother in-law who is battling cancer; and because of her discomfort, does not like regular beds, she's pretty picky about where she's lay her head to sleep.  after much persuasion; during one of her visits we set it up the bed for her, put her favorite blankets and pillows on the bed.......  she stayed in bed for 2 days straight. She absolutely loved it!   She said the bed was super comfortable.  She loved the fact that the bed is 22' off the floor, making it easy to get in and out of the bed.  Her reaction reassured me i made the right decision.  we've used the bed for other visitors and they all seem to love our Intex airbed.    like all things in the world, you cant please everyone. it's made us happy and our guests",3/4/2011
